timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567165568466,954,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,3,null,953,0,798
1567165569437,483,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,483,0,0
1567165569927,324,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,324,0,1
1567165570256,196,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,196,0,0
1567165570458,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,157,0,0
1567165570617,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,157,0,0
1567165569974,836,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,836,0,690
1567165570775,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,164,0,0
1567165570814,223,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,223,0,0
1567165570942,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,156,0,0
1567165571040,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,161,0,0
1567165571103,156,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,156,0,0
1567165571203,156,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,156,0,0
1567165571262,155,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,155,0,0
1567165571364,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,149,0,0
1567165571420,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,162,0,0
1567165571516,158,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,158,0,0
1567165571589,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,159,0,0
1567165571676,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,160,0,0
1567165571750,165,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,165,0,1
1567165571839,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,163,0,0
1567165571917,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,157,0,0
1567165572005,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,150,0,0
1567165572076,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,166,0,0
1567165572159,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,151,0,1
1567165572244,165,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,165,0,0
1567165572313,189,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,189,0,0
1567165571629,876,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,3,5,null,876,0,728
1567165572411,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,166,0,1
1567165572504,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,158,0,0
1567165572510,249,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,3,5,null,249,0,0
1567165572579,182,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,182,0,0
1567165572666,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,156,0,0
1567165572767,156,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,156,0,0
1567165572825,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,151,0,0
1567165572762,217,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,217,0,0
1567165572927,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,159,0,0
1567165572978,165,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,165,0,0
1567165572980,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,166,0,0
1567165573088,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,166,0,0
1567165573145,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,163,0,0
1567165573147,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,164,0,0
1567165573256,158,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,158,0,0
1567165573310,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,160,0,0
1567165573313,160,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,160,0,0
1567165573416,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,154,0,1
1567165573482,156,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,156,0,0
1567165573474,167,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,166,0,0
1567165573572,156,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,155,0,0
1567165573640,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,161,0,0
1567165573642,162,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,162,0,0
1567165573730,155,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,155,0,0
1567165573809,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,157,0,0
1567165572998,971,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,4,6,null,971,0,805
1567165573806,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,164,0,0
1567165573887,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,161,0,0
1567165573979,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,164,0,0
1567165573972,173,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,173,0,0
1567165573982,240,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,4,6,null,239,0,1
1567165574051,172,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,172,0,0
1567165574145,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,163,0,0
1567165574147,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,164,0,0
1567165574226,170,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,170,0,0
1567165574228,169,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,169,0,0
1567165574311,158,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,158,0,0
1567165574313,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,159,0,0
1567165574407,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,164,0,0
1567165574398,178,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,178,0,0
1567165574472,168,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,168,0,0
1567165574474,169,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,169,0,0
1567165574573,162,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,162,0,0
1567165574577,160,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,160,0,0
1567165574643,173,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,173,0,0
1567165574649,170,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,170,0,0
1567165574741,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,161,0,0
1567165574739,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,166,0,0
1567165574818,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,161,0,0
1567165574821,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,162,0,0
1567165574904,170,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,170,0,0
1567165574906,171,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,171,0,0
1567165574985,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,159,0,0
1567165574989,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,157,0,0
1567165575076,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,162,0,0
1567165575078,162,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,162,0,0
1567165575146,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,163,0,0
1567165575148,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,163,0,0
1567165575245,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,159,0,0
1567165575242,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,164,0,0
1567165575311,160,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,160,0,0
1567165575313,160,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,160,0,0
1567165574512,958,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,5,7,null,958,0,765
1567165575406,162,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,162,0,0
1567165575407,165,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,165,0,0
1567165575473,168,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,168,0,0
1567165575474,170,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,169,0,0
1567165575483,243,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,5,7,null,243,0,0
1567165575570,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,161,0,0
1567165575574,184,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,184,0,0
1567165575643,197,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,196,0,0
1567165575646,196,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,196,0,0
1567165575760,180,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,6,8,null,180,0,0
1567165575728,218,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,6,8,null,218,0,0
1567165575733,216,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,6,8,null,216,0,0
1567165575841,162,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,6,8,null,161,0,1
1567165575843,162,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,6,8,null,162,0,1
1567165575941,176,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,6,8,null,176,0,0
1567165576004,162,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,6,8,null,161,0,0
1567165575947,220,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,6,8,null,219,0,0
1567165575950,218,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,6,8,null,218,0,0
1567165576006,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,6,8,null,164,0,0
1567165576119,156,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,6,8,null,156,0,0
