timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567167325325,961,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,3,null,961,0,804
1567167326304,474,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,474,0,0
1567167326789,327,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,327,0,0
1567167327121,218,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,217,0,0
1567167327340,158,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,158,0,0
1567167327501,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,156,0,0
1567167326836,831,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,830,0,684
1567167327660,160,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,160,0,2
1567167327670,224,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,224,0,0
1567167327823,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,159,0,0
1567167327905,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,160,0,1
1567167327987,158,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,158,0,0
1567167328068,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,152,0,0
1567167328156,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,159,0,0
1567167328224,158,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,158,0,0
1567167328317,169,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,169,0,0
1567167328388,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,163,0,0
1567167328492,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,159,0,1
1567167328558,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,154,0,1
1567167328653,158,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,158,0,0
1567167328714,153,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,153,0,0
1567167328817,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,157,0,0
1567167328870,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,157,0,0
1567167328981,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,165,0,0
1567167329029,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,157,0,0
1567167329151,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,161,0,0
1567167329188,170,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,170,0,0
1567167328479,878,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,3,5,null,878,0,729
1567167329319,158,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,158,0,0
1567167329360,153,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,152,0,0
1567167329366,229,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,3,5,null,229,0,0
1567167329515,155,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,154,0,0
1567167329480,192,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,192,0,0
1567167329597,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,163,0,0
1567167329672,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,166,0,0
1567167329674,167,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,167,0,0
1567167329762,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,160,0,0
1567167329844,166,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,166,0,0
1567167329842,171,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,171,0,0
1567167329925,155,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,155,0,0
1567167330020,155,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,155,0,0
1567167330015,162,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,162,0,0
1567167330082,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,157,0,0
1567167330180,157,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,157,0,0
1567167330179,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,161,0,0
1567167330241,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,154,0,0
1567167330347,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,152,0,0
1567167330397,155,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,154,0,0
1567167330342,212,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,212,0,0
1567167330501,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,151,0,0
1567167330553,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,161,0,1
1567167330556,161,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,160,0,0
1567167329877,930,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,4,6,null,929,0,730
1567167330655,153,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,153,0,0
1567167330716,170,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,170,0,0
1567167330718,171,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,171,0,0
1567167330810,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,163,0,0
1567167330892,163,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,162,0,0
1567167330891,168,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,168,0,0
1567167330822,240,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,4,6,null,240,0,0
1567167330976,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,152,0,0
1567167331063,169,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,4,6,null,169,0,0
1567167331061,174,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,174,0,0
1567167331056,182,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,182,0,0
1567167331131,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,150,0,0
1567167331244,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,5,7,null,154,0,0
